7.003725367175435146e-01,6.470514185444945277e+00,6.902407970787255209e+00,8.612650010629283592e-01
2.607380692558540214e-01,9.172982093623534894e+00,4.550749390589810872e+00,4.374638211197577897e-01
4.713368780180987594e-01,3.947129679050810580e+00,5.201153242712499569e+00,5.241500788025685864e-01
6.318907737693151283e-01,3.378705908457476426e+00,3.674305187519563809e+00,1.159736910305087632e+00
2.836588358112763775e-01,7.500758077060497797e+00,4.171977293856075519e+00,9.538501466908552162e-01
3.644821839329975832e-01,4.084291219010666829e+00,5.871968916114565396e+00,6.895372367221945797e-01
6.800342606949584257e-01,5.190778375784215193e+00,5.665699264059128382e+00,9.168353062668337383e-01
5.506437083051356485e-01,3.584078555320923787e+00,5.490089272551975874e+00,6.389368727444219020e-01
1.845187244125297277e-01,8.656033696626980856e+00,8.596066402497655190e+00,2.913275885791232200e-01
4.759594089057199717e-01,3.760721580626757987e+00,4.243809587981925091e+00,5.397230395144556603e-01
1.809990042862507642e-01,7.378771917067250996e+00,5.730200896931789245e+00,6.412108069842601399e-01
3.548279564075582648e-01,4.084928154145041290e+00,4.729689076959896710e+00,1.101143322322508222e+00
2.770219937906119867e-01,5.359505006560480567e+00,5.214363141645579347e+00,1.136784861601047192e+00
5.527471305646356470e-01,2.922546383511417822e+00,7.287751548308004423e+00,1.076413906297893019e+00
3.243584096363471003e-01,2.582072572366479690e+00,9.990540905352833789e+00,4.973496683863789514e-01
4.288213442501946915e-01,3.075469663387366825e+00,4.175483534039225120e+00,1.194502099335043699e+00
5.033319643179565706e-01,2.443781038565707497e+00,7.228404915106283468e+00,8.938670602160452283e-01
2.911025571706814530e-01,3.880798185219688889e+00,5.772127685329251356e+00,1.224069234768097703e+00
3.126801990600041048e-01,8.436642402660181617e+00,4.536356522923602697e+00,7.309526931912326830e-01
1.662282661285368057e-01,5.529453355036094031e+00,8.630183384519961365e+00,8.574172745301915644e-01
8.564793191226032221e-01,2.163658396589382082e+00,3.267821900585686556e+00,8.942200774438925359e-01
7.001805337169737520e-01,4.771129528450432922e+00,6.167456314856210930e+00,8.385257709102202917e-01
2.380289336281643797e-01,9.062932576038226884e+00,5.197398570020612674e+00,5.705421607765214231e-01
3.948429209561939990e-01,2.765468137816590843e+00,9.665774885393290106e+00,6.524348243523862001e-01
4.726512820095929435e-01,6.211906693810053781e+00,2.900607785517296033e+00,1.776817908475042396e+00
2.486762816196200765e-01,8.643460422812411892e+00,7.489267491809939337e+00,8.528474002897665773e-01
1.152073658566583836e+00,1.904607974094367773e+00,4.110489425987274181e+00,1.226888114995247525e+00
6.757392604288506854e-01,2.356158232180267209e+00,3.097306407366067660e+00,1.391573370734673576e+00
3.219016258401860009e-01,8.846405725000060727e+00,3.464063277645874628e+00,1.188965128925933978e+00
4.476523721684079193e-01,8.810800309493519222e+00,7.591594934546234796e+00,4.782824247375487836e-01
