9.185724496864910549e+00,1.054487308845980742e+01,4.479933954275109897e+01,1.539616616751930280e+02
4.252074249629893110e+00,4.776112710442745879e+00,1.821100538987564619e+02,8.632351201206944324e+01
2.863052331228006953e+00,6.086720766693733076e+00,1.307162938482781271e+02,1.287304131534302485e+02
5.396052601930755088e+00,2.319802631724873443e+00,1.109761217302368124e+02,1.659639262724432740e+02
3.189221795832323014e+00,1.821182944415520311e+00,1.211215985287144861e+02,1.879138845302720995e+02
8.382487004223831306e+00,2.044108404895926157e+01,4.775069181416238706e+01,1.191146725511204494e+02
6.318140955562088656e+00,5.568744663993275168e+01,7.923883562423087312e+01,1.571317777363207142e+02
1.023919001141299212e+01,3.240665212597890310e+00,9.793541901406602790e+01,1.197815079925020498e+01
3.745105968525644258e+00,1.739190894332977422e+01,5.010903234852495558e+01,1.983442769629330940e+02
1.028562751469584846e+01,9.107732813089951307e+00,1.045503938780042290e+02,1.576423728506838984e+01
8.478434780084926459e+00,1.381442590671418102e+01,6.330030277304251740e+01,5.003871411911476486e+01
1.115132425034073194e+01,1.845774476754506210e+01,5.322562369484606393e+01,7.692782758118030983e+01
5.875751554262392595e+00,9.236613500686154055e+01,5.658113888933614533e+01,1.182504544045307853e+02
1.153023200209589660e+01,3.407288946817472741e+00,4.844565834755701417e+01,1.462302395740557586e+02
1.513974314544964272e+01,3.968468767635897620e+01,5.613709862064796141e+01,7.250566830803724372e+01
1.678499661191727554e+00,2.526972734295754819e+01,8.688774711411946328e+01,1.807494556958029079e+02
1.640631721083541095e+01,5.188788787662666380e+01,4.153582730652784250e+01,1.950004298660082043e+02
4.319066181037277907e+00,5.668592222075950815e+01,5.359764868715438269e+01,1.436517596879992880e+02
1.435151456493828803e+00,7.473672422171790508e+00,6.791265720349717583e+01,1.169856050369442784e+02
1.568326881087412472e+00,2.369818304428716260e+01,6.260349458542223999e+01,2.971602980746986589e+01
3.513601555578123925e+00,1.759694286237129646e+01,1.064139448260966816e+02,2.604506010112519832e+01
4.727050216120445292e+00,1.194148406040698163e+01,1.073734122500948303e+02,1.131660774328557295e+02
6.924808169834352434e+00,5.150088445381944524e+01,5.739381861698520026e+01,9.332403479875625862e+01
7.521299204232305691e+00,8.044761183719150210e+01,4.198496975702597922e+01,1.831396430454240374e+02
1.393942144091075441e+01,1.414756207835961899e+00,6.778518235388661139e+01,4.063048264461880876e+01
8.197507741154826277e+00,2.820674274778449941e+01,5.389213172750416447e+01,8.743966495147978435e+01
2.262015857600173874e+00,1.206813003106363169e+01,1.093641815047673305e+02,3.849643370083325777e+01
1.092220639860551756e+01,2.792420881989261261e+01,2.368255708408326399e+01,1.881208233007101001e+02
2.611363600053442369e+00,3.178447728614244738e+01,6.351422993809245554e+01,4.679878079984300143e+01
1.441078209832048351e+01,9.231911829145292359e+01,5.612284399670048174e+01,6.340580724234449406e+01
